multi_target_guides	single_mismatch_guides	pam_distal_single_mismatch_guides	pam_distal_double_mismatch_guides	guides_not_target_anywhere	guides_not_target_exon
sgKRTAP2-1_3	sgCYP4A22_1	NA	NA	NA	sgZNF496_2
sgKRTAP2-1_4	sgCYP4A22_2	NA	NA	NA	sgZNF534_3
sgKRTAP2-2_1	sgCYP4A22_4	NA	NA	NA	sgZNF534_4
sgKRTAP2-2_2	sgCYP4F11_1	NA	NA	NA	sgZNF618_4
sgKRTAP2-2_3	sgCYP4F12_2	NA	NA	NA	sgZNF623_2
sgKRTAP2-2_4	sgCYP4F2_2	NA	NA	NA	sgZNF669_2
sgKRTAP2-3_1	sgCYP4F2_3	NA	NA	NA	sgZNF669_4
sgKRTAP2-3_2	sgCYP4V2_4	NA	NA	NA	sgZNF678_1
sgKRTAP2-3_3	sgCYP4Z1_3	NA	NA	NA	sgZNF746_2
sgKRTAP2-3_4	sgCYP51A1_4	NA	NA	NA	sgZNF747_1
sgKRTAP2-4_1	sgCYTH1_3	NA	NA	NA	sgZNF772_4
sgKRTAP2-4_2	sgCYTH2_2	NA	NA	NA	sgZNF782_4
sgKRTAP2-4_3	sgCYTH4_1	NA	NA	NA	sgZPBP2_1
sgKRTAP2-4_4	sgDACT3_4	NA	NA	NA	sgZXDA_2
sgKRTAP21-1_1	sgDAP_3	NA	NA	NA	sgZYG11B_4
sgKRTAP21-2_4	sgDARS_2	NA	NA	NA	NA
sgKRTAP3-3_2	sgDAZAP2_1	NA	NA	NA	NA
sgKRTAP4-11_2	sgDAZAP2_3	NA	NA	NA	NA
sgKRTAP4-11_4	sgDAZL_1	NA	NA	NA	NA
sgKRTAP4-2_1	sgDBF4_1	NA	NA	NA	NA
sgKRTAP4-2_4	sgDBF4_3	NA	NA	NA	NA
sgKRTAP4-3_1	sgDBH_4	NA	NA	NA	NA
sgKRTAP4-4_1	sgDBT_3	NA	NA	NA	NA
sgKRTAP4-6_1	sgDCAF11_1	NA	NA	NA	NA
sgKRTAP4-7_1	sgDCAF13_4	NA	NA	NA	NA
sgKRTAP4-7_4	sgDCAF4L1_4	NA	NA	NA	NA
sgKRTAP4-9_2	sgDCAF4_1	NA	NA	NA	NA
sgKRTAP5-6_2	sgDCAF6_3	NA	NA	NA	NA
sgKRTAP5-7_1	sgDCAF6_4	NA	NA	NA	NA
sgKRTAP5-7_2	sgDCAF8L1_1	NA	NA	NA	NA
sgKRTAP5-7_3	sgDCANP1_4	NA	NA	NA	NA
sgKRTAP5-8_1	sgDCDC2_4	NA	NA	NA	NA
sgKRTAP6-3_4	sgDCLRE1C_4	NA	NA	NA	NA
sgKRTAP9-2_2	sgDCP2_4	NA	NA	NA	NA
sgKRTAP9-2_3	sgDCSTAMP_4	NA	NA	NA	NA
sgKRTAP9-4_1	sgDCTN5_1	NA	NA	NA	NA
sgKRTAP9-4_2	sgDCTN5_2	NA	NA	NA	NA
sgLCE1A_1	sgDCTN5_3	NA	NA	NA	NA
sgLCE1A_2	sgDCTN6_1	NA	NA	NA	NA
sgLCE1A_4	sgDCTN6_2	NA	NA	NA	NA
sgLCE1C_2	sgDCUN1D1_3	NA	NA	NA	NA
sgLCE1C_3	sgDCUN1D1_4	NA	NA	NA	NA
sgLCE1D_1	sgDCUN1D3_1	NA	NA	NA	NA
sgLCE1D_2	sgDCXR_3	NA	NA	NA	NA
sgLCE1E_2	sgDDA1_4	NA	NA	NA	NA
sgLCE1E_3	sgDDTL_3	NA	NA	NA	NA
sgLCE1F_1	sgDDT_1	NA	NA	NA	NA
sgLCE2A_1	sgDDX10_1	NA	NA	NA	NA
sgLCE2A_2	sgDDX10_3	NA	NA	NA	NA
sgLCE2C_1	sgDDX11_1	NA	NA	NA	NA
sgLCE2C_2	sgDDX11_2	NA	NA	NA	NA
sgLCE2C_3	sgDDX11_4	NA	NA	NA	NA
sgLCE2D_3	sgDDX18_2	NA	NA	NA	NA
sgLCE2D_4	sgDDX18_3	NA	NA	NA	NA
sgLCE3D_1	sgDDX18_4	NA	NA	NA	NA
sgLCE3D_3	sgDDX19A_1	NA	NA	NA	NA
sgLCE3E_2	sgDDX19A_3	NA	NA	NA	NA
sgLCE3E_3	sgDDX19B_3	NA	NA	NA	NA
sgLCE3E_4	sgDDX39B_3	NA	NA	NA	NA
sgLCN1_1	sgDDX3X_3	NA	NA	NA	NA
sgLEFTY1_4	sgDDX50_1	NA	NA	NA	NA
sgLEFTY2_2	sgDDX6_1	NA	NA	NA	NA
sgLGALS7B_2	sgDEF8_4	NA	NA	NA	NA
sgLGALS7B_3	sgDEFB108B_4	NA	NA	NA	NA
sgLGALS7B_4	sgDEFB114_1	NA	NA	NA	NA
sgLGALS7_1	sgDEFB118_4	NA	NA	NA	NA
sgLGALS7_3	sgDEFB119_4	NA	NA	NA	NA
sgLGALS7_4	sgDEFB128_1	NA	NA	NA	NA
sgLGALS9B_1	sgDEFB131_2	NA	NA	NA	NA
sgLGALS9B_2	sgDEFB131_3	NA	NA	NA	NA
sgLGALS9B_4	sgDEFB1_1	NA	NA	NA	NA
sgLGALS9C_1	sgDEFB4B_1	NA	NA	NA	NA
sgLGALS9C_3	sgDEFB4B_3	NA	NA	NA	NA
sgLGALS9C_4	sgDEGS1_2	NA	NA	NA	NA
sgLGALS9_4	sgDENR_3	NA	NA	NA	NA
sgLILRB3_2	sgDENR_4	NA	NA	NA	NA
sgLILRB3_4	sgDEPDC1_2	NA	NA	NA	NA
sgLIMS1_3	sgDEPDC1_3	NA	NA	NA	NA
sgLIMS1_4	sgDERL3_1	NA	NA	NA	NA
sgLIMS3L_1	sgDGCR6L_1	NA	NA	NA	NA
sgLIMS3L_2	sgDGCR6L_3	NA	NA	NA	NA
sgLIMS3L_3	sgDGCR6_1	NA	NA	NA	NA
sgLIMS3L_4	sgDGCR6_2	NA	NA	NA	NA
sgLLPH_1	sgDGCR6_3	NA	NA	NA	NA
sgLLPH_2	sgDGKB_4	NA	NA	NA	NA
sgLLPH_3	sgDGKZ_2	NA	NA	NA	NA
sgLLPH_4	sgDHFRL1_1	NA	NA	NA	NA
sgLPA_3	sgDHFRL1_2	NA	NA	NA	NA
sgLPA_4	sgDHFRL1_4	NA	NA	NA	NA
sgLRRC37A2_3	sgDHRS13_2	NA	NA	NA	NA
sgLRRC37A2_4	sgDHRS2_4	NA	NA	NA	NA
sgLRRC37A3_1	sgDHRS4_2	NA	NA	NA	NA
sgLRRC37A3_2	sgDHX40_3	NA	NA	NA	NA
sgLRRC37A3_4	sgDHX40_4	NA	NA	NA	NA
sgLRRC37A_1	sgDHX9_1	NA	NA	NA	NA
sgLRRC37A_3	sgDHX9_2	NA	NA	NA	NA
sgLRRC37A_4	sgDIRAS1_1	NA	NA	NA	NA
sgLRRC7_1	sgDIXDC1_1	NA	NA	NA	NA
sgLSM12_1	sgDKK4_1	NA	NA	NA	NA
sgLSM12_4	sgDKKL1_3	NA	NA	NA	NA
sgLSM3_1	sgDLEC1_4	NA	NA	NA	NA
sgLYPLA1_1	sgDLEU7_2	NA	NA	NA	NA
sgLYPLA2_3	sgDLST_2	NA	NA	NA	NA
sgLYRM2_4	sgDMBT1_1	NA	NA	NA	NA
sgLYRM5_2	sgDMBT1_2	NA	NA	NA	NA
sgLYZL1_3	sgDMBX1_3	NA	NA	NA	NA
sgLYZL2_2	sgDMRTA2_3	NA	NA	NA	NA
sgLYZL2_3	sgDNAAF2_3	NA	NA	NA	NA
sgMAGEA2B_1	sgDNAJA1_1	NA	NA	NA	NA
sgMAGEA2B_2	sgDNAJA1_2	NA	NA	NA	NA
sgMAGEA2B_3	sgDNAJA1_3	NA	NA	NA	NA
sgMAGEA2B_4	sgDNAJB1_1	NA	NA	NA	NA
sgMAGEA2_1	sgDNAJB1_2	NA	NA	NA	NA
sgMAGEA2_2	sgDNAJB1_3	NA	NA	NA	NA
sgMAGEA2_3	sgDNAJB1_4	NA	NA	NA	NA
sgMAGEA2_4	sgDNAJC17_4	NA	NA	NA	NA
sgMAGEA3_2	sgDNAJC19_3	NA	NA	NA	NA
sgMAGEA3_3	sgDNAJC24_4	NA	NA	NA	NA
sgMAGEA6_2	sgDNAJC30_3	NA	NA	NA	NA
sgMAGEA6_4	sgDNAJC6_4	NA	NA	NA	NA
sgMAGEA9B_1	sgDNAJC7_3	NA	NA	NA	NA
sgMAGEA9B_2	sgDNAJC8_4	NA	NA	NA	NA
sgMAGEA9B_3	sgDNAJC9_1	NA	NA	NA	NA
sgMAGEA9B_4	sgDNAJC9_3	NA	NA	NA	NA
sgMAGEA9_1	sgDNAJC9_4	NA	NA	NA	NA
sgMAGEA9_2	sgDNASE1_2	NA	NA	NA	NA
sgMAGEA9_3	sgDNASE1_4	NA	NA	NA	NA
sgMAGEA9_4	sgDND1_2	NA	NA	NA	NA
sgMAGEB6_4	sgDNMBP_4	NA	NA	NA	NA
sgMAGEC1_4	sgDNTT_1	NA	NA	NA	NA
sgMAGED4B_1	sgDNTT_3	NA	NA	NA	NA
sgMAGED4B_2	sgDOC2B_1	NA	NA	NA	NA
sgMAGED4B_3	sgDOCK11_1	NA	NA	NA	NA
sgMAGED4B_4	sgDOCK11_2	NA	NA	NA	NA
sgMAGED4_1	sgDOK1_1	NA	NA	NA	NA
sgMAGED4_2	sgDOK1_2	NA	NA	NA	NA
sgMAGED4_3	sgDOK1_3	NA	NA	NA	NA
sgMAGED4_4	sgDPCD_4	NA	NA	NA	NA
sgMAGOHB_3	sgDPCR1_2	NA	NA	NA	NA
sgMAP1LC3B2_2	sgDPEP3_2	NA	NA	NA	NA
sgMAP1LC3B2_3	sgDPH3_1	NA	NA	NA	NA
sgMAP1LC3B2_4	sgDPH3_2	NA	NA	NA	NA
sgMAP1LC3B_3	sgDPH3_3	NA	NA	NA	NA
sgMAP2K3_1	sgDPP3_1	NA	NA	NA	NA
sgMAP2K3_2	sgDPP3_2	NA	NA	NA	NA
sgMAP2K3_3	sgDPP3_4	NA	NA	NA	NA
sgMAPK1IP1L_2	sgDPP9_1	NA	NA	NA	NA
sgMAPK6_2	sgDPPA3_2	NA	NA	NA	NA
sgMBD3L2_1	sgDPPA3_4	NA	NA	NA	NA
sgMBD3L2_2	sgDPPA4_1	NA	NA	NA	NA
sgMBD3L2_3	sgDPPA5_3	NA	NA	NA	NA
sgMBD3L2_4	sgDPPA5_4	NA	NA	NA	NA
sgMBD3L3_1	sgDPRX_3	NA	NA	NA	NA
sgMBD3L3_2	sgDPRX_4	NA	NA	NA	NA
sgMBD3L3_3	sgDPY19L1_1	NA	NA	NA	NA
sgMBD3L4_1	sgDPY19L1_2	NA	NA	NA	NA
sgMBD3L4_2	sgDPY19L1_3	NA	NA	NA	NA
sgMBD3L4_3	sgDPY19L2_1	NA	NA	NA	NA
sgMBD3L4_4	sgDPY19L2_4	NA	NA	NA	NA
sgMBD3L5_1	sgDPY19L4_2	NA	NA	NA	NA
sgMBD3L5_2	sgDR1_3	NA	NA	NA	NA
sgMBD3L5_4	sgDRD5_3	NA	NA	NA	NA
sgMEMO1_4	sgDRG1_2	NA	NA	NA	NA
sgMETTL2A_1	sgDRG1_4	NA	NA	NA	NA
sgMETTL2A_2	sgDRICH1_3	NA	NA	NA	NA
sgMETTL2B_1	sgDSC3_2	NA	NA	NA	NA
sgMETTL2B_2	sgDSE_1	NA	NA	NA	NA
sgMETTL2B_3	sgDSE_2	NA	NA	NA	NA
sgMETTL2B_4	sgDSE_3	NA	NA	NA	NA
sgMMP23B_1	sgDSTN_3	NA	NA	NA	NA
sgMMP23B_3	sgDTD1_4	NA	NA	NA	NA
sgMMP23B_4	sgDTD2_3	NA	NA	NA	NA
sgMOBP_1	sgDTWD1_2	NA	NA	NA	NA
sgMORF4L1_1	sgDTX2_1	NA	NA	NA	NA
sgMPHOSPH10_4	sgDTX2_3	NA	NA	NA	NA
sgMPPED1_2	sgDTX2_4	NA	NA	NA	NA
sgMRGPRX1_1	sgDUOXA2_2	NA	NA	NA	NA
sgMRGPRX1_2	sgDUSP14_2	NA	NA	NA	NA
sgMRGPRX1_3	sgDUSP15_1	NA	NA	NA	NA
sgMRGPRX1_4	sgDUSP16_2	NA	NA	NA	NA
sgMRPL45_4	sgDUSP21_2	NA	NA	NA	NA
sgMRPS17_2	sgDUSP3_4	NA	NA	NA	NA
sgMRPS18A_2	sgDUSP5_1	NA	NA	NA	NA
sgMRPS36_3	sgDUSP6_2	NA	NA	NA	NA
sgMSANTD3_2	sgDUSP8_3	NA	NA	NA	NA
sgMSTO1_2	sgDUSP8_4	NA	NA	NA	NA
sgMSTO1_3	sgDUT_1	NA	NA	NA	NA
sgMT1A_2	sgDUXA_1	NA	NA	NA	NA
sgMT1E_4	sgDUXA_2	NA	NA	NA	NA
sgMT1F_2	sgDUXA_4	NA	NA	NA	NA
sgMT1HL1_1	sgDXO_2	NA	NA	NA	NA
sgMT1HL1_4	sgDYNAP_1	NA	NA	NA	NA
sgMT1H_2	sgDYNAP_3	NA	NA	NA	NA
sgMT1M_1	sgDYNC1I2_1	NA	NA	NA	NA
sgMT1M_2	sgDYNC1I2_3	NA	NA	NA	NA
sgMT1X_1	sgDYNLL1_3	NA	NA	NA	NA
sgMT1X_2	sgDYNLL1_4	NA	NA	NA	NA
sgMT2A_4	sgDYNLRB1_1	NA	NA	NA	NA
sgMUC12_1	sgDYNLRB1_2	NA	NA	NA	NA
sgMUC12_2	sgDYNLRB1_4	NA	NA	NA	NA
sgMUC12_3	sgDYNLT1_1	NA	NA	NA	NA
sgMUC12_4	sgDYNLT1_4	NA	NA	NA	NA
sgMUC13_3	sgDYNLT3_2	NA	NA	NA	NA
sgMUC17_1	sgDYNLT3_3	NA	NA	NA	NA
sgMUC17_2	sgDYRK1B_4	NA	NA	NA	NA
sgMUC17_4	sgDZANK1_1	NA	NA	NA	NA
sgMUC20_1	sgE2F3_3	NA	NA	NA	NA
sgMUC20_2	sgE2F6_4	NA	NA	NA	NA
sgMUC20_3	sgEBLN1_1	NA	NA	NA	NA
sgMUC20_4	sgEBNA1BP2_2	NA	NA	NA	NA
sgMUC4_1	sgEBPL_1	NA	NA	NA	NA
sgMUC5AC_1	sgECEL1_3	NA	NA	NA	NA
sgMXRA7_1	sgECHDC3_1	NA	NA	NA	NA
sgMXRA7_2	sgECHDC3_3	NA	NA	NA	NA
sgMXRA7_3	sgECI2_1	NA	NA	NA	NA
sgMXRA7_4	sgEDDM3A_3	NA	NA	NA	NA
sgMYL12A_1	sgEED_2	NA	NA	NA	NA
sgMYL12B_1	sgEED_4	NA	NA	NA	NA
sgMYL12B_3	sgEEF1A1_1	NA	NA	NA	NA
sgMYL9_3	sgEEF1B2_1	NA	NA	NA	NA
sgMZT2A_1	sgEEF1D_2	NA	NA	NA	NA
sgMZT2A_4	sgEEF1D_4	NA	NA	NA	NA
sgMZT2B_1	sgEEF1G_1	NA	NA	NA	NA
sgMZT2B_2	sgEEF1G_4	NA	NA	NA	NA
sgNACAD_4	sgEEF2KMT_2	NA	NA	NA	NA
sgNAIP_1	sgEEF2KMT_3	NA	NA	NA	NA
sgNANOGNB_3	sgEEF2KMT_4	NA	NA	NA	NA
sgNANOG_1	sgEFCAB14_1	NA	NA	NA	NA
sgNANOG_2	sgEFCAB14_4	NA	NA	NA	NA
sgNANOG_3	sgEFCAB5_4	NA	NA	NA	NA
sgNANOG_4	sgEFCAB7_4	NA	NA	NA	NA
sgNBPF11_2	sgEFTUD1_4	NA	NA	NA	NA
sgNBPF11_4	sgEHD1_4	NA	NA	NA	NA
sgNBPF12_3	sgEI24_1	NA	NA	NA	NA
sgNBPF14_1	sgEI24_4	NA	NA	NA	NA
sgNBPF15_1	sgEIF1AX_2	NA	NA	NA	NA
sgNBPF15_2	sgEIF1AY_3	NA	NA	NA	NA
sgNBPF15_3	sgEIF1B_3	NA	NA	NA	NA
sgNBPF15_4	sgEIF2S3_1	NA	NA	NA	NA
sgNBPF20_1	sgEIF3E_1	NA	NA	NA	NA
sgNBPF20_3	sgEIF3E_2	NA	NA	NA	NA
sgNBPF20_4	sgEIF3E_3	NA	NA	NA	NA
sgNBPF4_1	sgEIF3E_4	NA	NA	NA	NA
sgNBPF4_2	sgEIF3F_1	NA	NA	NA	NA
sgNBPF4_3	sgEIF3F_2	NA	NA	NA	NA
sgNBPF4_4	sgEIF3I_4	NA	NA	NA	NA
sgNBPF6_2	sgEIF3J_4	NA	NA	NA	NA
sgNBPF6_3	sgEIF3K_3	NA	NA	NA	NA
sgNBPF6_4	sgEIF3L_3	NA	NA	NA	NA
sgNBPF8_1	sgEIF4A1_2	NA	NA	NA	NA
sgNBPF8_3	sgEIF4A1_3	NA	NA	NA	NA
sgNBPF8_4	sgEIF4EBP2_1	NA	NA	NA	NA
sgNBPF9_2	sgEIF4EBP2_2	NA	NA	NA	NA
sgNBPF9_4	sgEIF4ENIF1_3	NA	NA	NA	NA
sgNCF1_2	sgEIF4E_2	NA	NA	NA	NA
sgNCF1_3	sgEIF4E_4	NA	NA	NA	NA
sgNDUFA5_4	sgEIF4H_1	NA	NA	NA	NA
sgNDUFAF2_4	sgEIF4H_4	NA	NA	NA	NA
sgNDUFV2_1	sgEIF5A_1	NA	NA	NA	NA
sgNDUFV2_4	sgEIF5_2	NA	NA	NA	NA
sgNEB_2	sgEIF5_3	NA	NA	NA	NA
sgNEB_3	sgELF2_3	NA	NA	NA	NA
sgNEK2_3	sgELK1_2	NA	NA	NA	NA
sgNOMO1_1	sgELK1_3	NA	NA	NA	NA
sgNOMO1_4	sgELL2_4	NA	NA	NA	NA
sgNOMO2_1	sgELL_2	NA	NA	NA	NA
sgNOMO2_3	sgELOF1_3	NA	NA	NA	NA
sgNOMO3_3	sgEMB_2	NA	NA	NA	NA
sgNOMO3_4	sgEMB_4	NA	NA	NA	NA
sgNOTCH2NL_1	sgEMC1_3	NA	NA	NA	NA
sgNOTCH2NL_2	sgENC1_4	NA	NA	NA	NA
sgNOTCH2NL_3	sgENDOD1_2	NA	NA	NA	NA
sgNOTCH2NL_4	sgENDOU_2	NA	NA	NA	NA
sgNPIPA1_1	sgENGASE_4	NA	NA	NA	NA
sgNPIPA1_2	sgENOPH1_2	NA	NA	NA	NA
sgNPIPA1_3	sgENPEP_1	NA	NA	NA	NA
sgNPIPA1_4	sgENSA_4	NA	NA	NA	NA
sgNPIPA2_1	sgENTHD1_2	NA	NA	NA	NA
sgNPIPA2_3	sgENTPD1_4	NA	NA	NA	NA
sgNPIPA2_4	sgENTPD3_3	NA	NA	NA	NA
sgNPIPA5_1	sgENY2_1	NA	NA	NA	NA
sgNPIPA5_2	sgENY2_3	NA	NA	NA	NA
sgNPIPA5_3	sgEPDR1_4	NA	NA	NA	NA
sgNPIPA5_4	sgEPGN_4	NA	NA	NA	NA
sgNPIPA7_1	sgEPHA7_4	NA	NA	NA	NA
sgNPIPA7_2	sgEPHB4_4	NA	NA	NA	NA
sgNPIPA7_3	sgEPHX2_4	NA	NA	NA	NA
sgNPIPA7_4	sgEPN2_2	NA	NA	NA	NA
sgNPIPA8_1	sgEPS8L2_1	NA	NA	NA	NA
sgNPIPA8_2	sgERAP1_4	NA	NA	NA	NA
sgNPIPA8_3	sgERBB3_2	NA	NA	NA	NA
sgNPIPA8_4	sgERH_2	NA	NA	NA	NA
sgNPIPB3_1	sgERH_3	NA	NA	NA	NA
sgNPIPB3_2	sgERH_4	NA	NA	NA	NA
sgNPIPB3_3	sgERICH2_1	NA	NA	NA	NA
sgNPIPB3_4	sgERICH5_2	NA	NA	NA	NA
sgNPIPB5_1	sgERICH6_2	NA	NA	NA	NA
sgNPIPB5_2	sgERV3-1_2	NA	NA	NA	NA
sgNPIPB5_3	sgERV3-1_4	NA	NA	NA	NA
sgNPIPB5_4	sgERVV-1_1	NA	NA	NA	NA
sgNPIPB6_1	sgERVV-2_1	NA	NA	NA	NA
sgNPIPB6_3	sgERVW-1_1	NA	NA	NA	NA
sgNPIPB6_4	sgERVW-1_2	NA	NA	NA	NA
sgNPIPB9_1	sgERVW-1_3	NA	NA	NA	NA
sgNPIPB9_2	sgERVW-1_4	NA	NA	NA	NA
sgNPIPB9_3	sgESCO1_1	NA	NA	NA	NA
sgNPIPB9_4	sgESF1_4	NA	NA	NA	NA
sgNPM1_1	sgESPNL_3	NA	NA	NA	NA
sgNPM1_2	sgESPN_1	NA	NA	NA	NA
sgNPM1_3	sgESPN_2	NA	NA	NA	NA
sgNPY4R_1	sgESPN_3	NA	NA	NA	NA
sgNPY4R_2	sgESR1_2	NA	NA	NA	NA
sgNPY4R_4	sgESRRA_1	NA	NA	NA	NA
sgNRBF2_1	sgESRRA_2	NA	NA	NA	NA
sgNRBF2_3	sgESRRA_4	NA	NA	NA	NA
sgNREP_2	sgETF1_2	NA	NA	NA	NA
sgNREP_3	sgETF1_3	NA	NA	NA	NA
sgNREP_4	sgETV1_1	NA	NA	NA	NA
sgNSA2_2	sgEVPLL_3	NA	NA	NA	NA
sgNSA2_4	sgEWSR1_2	NA	NA	NA	NA
sgNSF_1	sgEWSR1_3	NA	NA	NA	NA
sgNSF_3	sgEXOC5_3	NA	NA	NA	NA
sgNUDT10_2	sgEXOSC3_2	NA	NA	NA	NA
sgNUDT11_3	sgEXOSC7_4	NA	NA	NA	NA
sgNUDT4_1	sgEXOSC8_3	NA	NA	NA	NA
sgNUDT4_2	sgEXT1_1	NA	NA	NA	NA
sgNUDT4_3	sgEYA3_4	NA	NA	NA	NA
sgNUDT4_4	sgEZH1_4	NA	NA	NA	NA
sgNUP50_1	sgEZR_1	NA	NA	NA	NA
sgNUP50_4	sgF13A1_1	NA	NA	NA	NA
sgNUS1_1	sgF5_4	NA	NA	NA	NA
sgNUS1_2	sgF7_4	NA	NA	NA	NA
sgNUS1_4	sgF9_2	NA	NA	NA	NA
sgNUTF2_2	sgFABP7_2	NA	NA	NA	NA
sgNUTM2A_1	sgFABP9_2	NA	NA	NA	NA
sgNUTM2A_2	sgFADS2_3	NA	NA	NA	NA
sgNUTM2A_3	sgFAHD2A_2	NA	NA	NA	NA
sgNUTM2B_1	sgFAHD2A_3	NA	NA	NA	NA
sgNUTM2B_2	sgFAHD2A_4	NA	NA	NA	NA
sgNUTM2B_3	sgFAHD2B_1	NA	NA	NA	NA
sgNUTM2B_4	sgFAHD2B_3	NA	NA	NA	NA
sgNUTM2G_1	sgFAHD2B_4	NA	NA	NA	NA
sgNUTM2G_3	sgFAM104B_1	NA	NA	NA	NA
sgNUTM2G_4	sgFAM104B_2	NA	NA	NA	NA
sgNXF2B_1	sgFAM104B_3	NA	NA	NA	NA
sgNXF2B_2	sgFAM114A2_3	NA	NA	NA	NA
sgNXF2B_3	sgFAM120B_2	NA	NA	NA	NA
sgNXF2B_4	sgFAM120B_3	NA	NA	NA	NA
sgNXF2_1	sgFAM127A_2	NA	NA	NA	NA
sgNXF2_2	sgFAM127A_4	NA	NA	NA	NA
sgNXF2_3	sgFAM127B_1	NA	NA	NA	NA
sgNXF2_4	sgFAM127B_2	NA	NA	NA	NA
sgOBP2A_1	sgFAM127B_3	NA	NA	NA	NA
sgOBP2A_3	sgFAM127B_4	NA	NA	NA	NA
sgOBP2A_4	sgFAM127C_1	NA	NA	NA	NA
sgOBP2B_1	sgFAM127C_3	NA	NA	NA	NA
sgOBP2B_3	sgFAM127C_4	NA	NA	NA	NA
sgOCM_4	sgFAM131A_4	NA	NA	NA	NA
sgOPN1LW_2	sgFAM131C_3	NA	NA	NA	NA
sgOPN1LW_4	sgFAM133A_3	NA	NA	NA	NA
sgOPN1MW2_1	sgFAM133A_4	NA	NA	NA	NA
sgOPN1MW2_2	sgFAM133B_2	NA	NA	NA	NA
sgOPN1MW2_3	sgFAM135B_4	NA	NA	NA	NA
sgOPN1MW2_4	sgFAM13A_2	NA	NA	NA	NA
sgOPN1MW_1	sgFAM149A_2	NA	NA	NA	NA
sgOPN1MW_2	sgFAM149B1_4	NA	NA	NA	NA
sgOPN1MW_3	sgFAM150B_2	NA	NA	NA	NA
sgOPN1MW_4	sgFAM151A_1	NA	NA	NA	NA
sgOR10A2_3	sgFAM151A_3	NA	NA	NA	NA
sgOR10A5_4	sgFAM153A_2	NA	NA	NA	NA
sgOR10G2_2	sgFAM153A_4	NA	NA	NA	NA
sgOR10G4_1	sgFAM159A_3	NA	NA	NA	NA
sgOR10G4_3	sgFAM159B_2	NA	NA	NA	NA
sgOR10G7_1	sgFAM160A2_2	NA	NA	NA	NA
sgOR10G9_1	sgFAM173A_3	NA	NA	NA	NA
sgOR10H1_2	sgFAM175B_4	NA	NA	NA	NA
sgOR10H2_2	sgFAM185A_4	NA	NA	NA	NA
sgOR11H12_1	sgFAM187B_3	NA	NA	NA	NA
sgOR11H12_4	sgFAM189A1_2	NA	NA	NA	NA
sgOR11H1_1	sgFAM195A_2	NA	NA	NA	NA
sgOR11H1_2	sgFAM195A_3	NA	NA	NA	NA
sgOR11H1_3	sgFAM195B_2	NA	NA	NA	NA
sgOR11H1_4	sgFAM204A_3	NA	NA	NA	NA
sgOR11H2_1	sgFAM204A_4	NA	NA	NA	NA
sgOR11H2_2	sgFAM205A_2	NA	NA	NA	NA
sgOR11H2_3	sgFAM205A_4	NA	NA	NA	NA
sgOR11H2_4	sgFAM206A_2	NA	NA	NA	NA
sgOR13C2_1	sgFAM206A_3	NA	NA	NA	NA
sgOR13C2_2	sgFAM207A_1	NA	NA	NA	NA
sgOR13C5_1	sgFAM209B_4	NA	NA	NA	NA
sgOR13C5_2	sgFAM20B_4	NA	NA	NA	NA
sgOR1D5_1	sgFAM213A_4	NA	NA	NA	NA
sgOR1D5_2	sgFAM217A_1	NA	NA	NA	NA
sgOR1D5_4	sgFAM21A_2	NA	NA	NA	NA
sgOR1E1_2	sgFAM21A_3	NA	NA	NA	NA
sgOR1L4_3	sgFAM21A_4	NA	NA	NA	NA
sgOR1L6_1	sgFAM21C_1	NA	NA	NA	NA
sgOR2L3_3	sgFAM220A_1	NA	NA	NA	NA
sgOR2L5_1	sgFAM220A_2	NA	NA	NA	NA
sgOR2L8_2	sgFAM220A_3	NA	NA	NA	NA
sgOR2M2_3	sgFAM220A_4	NA	NA	NA	NA
sgOR2M3_2	sgFAM227B_2	NA	NA	NA	NA
sgOR2M5_1	sgFAM24A_2	NA	NA	NA	NA
sgOR2M7_4	sgFAM24B_2	NA	NA	NA	NA
sgOR2T27_1	sgFAM25A_3	NA	NA	NA	NA
sgOR2T27_3	sgFAM25A_4	NA	NA	NA	NA
sgOR2T27_4	sgFAM26D_2	NA	NA	NA	NA
sgOR2T29_1	sgFAM32A_1	NA	NA	NA	NA
sgOR2T29_2	sgFAM32A_2	NA	NA	NA	NA
sgOR2T29_3	sgFAM32A_3	NA	NA	NA	NA
sgOR2T29_4	sgFAM35A_1	NA	NA	NA	NA
sgOR2T2_1	sgFAM35A_2	NA	NA	NA	NA
sgOR2T2_2	sgFAM45A_4	NA	NA	NA	NA
sgOR2T2_3	sgFAM46D_3	NA	NA	NA	NA
sgOR2T2_4	sgFAM47C_3	NA	NA	NA	NA
sgOR2T33_3	sgFAM47C_4	NA	NA	NA	NA
sgOR2T33_4	sgFAM58A_2	NA	NA	NA	NA
sgOR2T34_2	sgFAM58A_3	NA	NA	NA	NA
sgOR2T34_3	sgFAM58A_4	NA	NA	NA	NA
sgOR2T34_4	sgFAM60A_2	NA	NA	NA	NA
sgOR2T35_1	sgFAM64A_1	NA	NA	NA	NA
sgOR2T35_4	sgFAM64A_2	NA	NA	NA	NA
sgOR2T3_1	sgFAM64A_4	NA	NA	NA	NA
sgOR2T3_3	sgFAM65C_4	NA	NA	NA	NA
sgOR2T5_1	sgFAM71C_2	NA	NA	NA	NA
sgOR2T5_3	sgFAM71C_3	NA	NA	NA	NA
